Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Age_Group
2014-08-28 10:57:23,32,Male,Belgium,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,Yes,No,No,Don't Know,very difficult,Yes,Don't Know,No,No,No,No,No,No,26-35
2014-08-28 11:02:41,39,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,,No,Yes,No,No,No,No,Don't Know,very easy,No,No,No,some,No,Yes,Yes,No,36-45
2014-08-28 11:04:00,31,Male,United States,TX,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,Yes,Don't Know,Yes,Don't Know,No,26-35
2014-08-28 11:04:17,36,Male,United States,OH,No,No,Yes,Sometimes,,Yes,Yes,Yes,Yes,No,No,Don't Know,very difficult,Don't Know,Don't Know,some,some,Don't Know,Don't Know,Don't Know,No,36-45
2014-08-28 11:07:23,30,Male,United States,TX,Yes,No,Yes,Sometimes,26-100,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,No,Yes,Don't Know,No,26-35
2014-08-28 11:09:03,28,Male,Canada,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,Yes,Don't Know,No,Don't Know,Yes,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-28 11:10:53,32,Male,Italy,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,No,No,No,No,somewhat difficult,Don't Know,No,some,No,Don't Know,Don't Know,No,No,26-35
2014-08-28 11:14:21,35,Male,United States,CA,No,Yes,Yes,Rarely,6-25,No,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,some,Yes,No,No,Yes,No,36-45
2014-08-28 11:15:42,19,Male,Canada,Not Applicable,No,No,Yes,Sometimes,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,No,No,some,Yes,No,Yes,Don't Know,No,18-25
2014-08-28 11:19:35,33,Male,Norway,Not Applicable,No,Yes,No,Not applicable,26-100,No,Yes,Yes,Yes,No,No,Don't Know,very easy,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-28 11:20:14,42,Male,Germany,Not Applicable,No,No,No,Not applicable,More than 1000,Yes,Yes,Don't Know,Don't Know,Yes,Yes,Yes,very easy,No,No,some,No,No,Don't Know,Yes,No,36-45
2014-08-28 11:21:17,37,Male,United States,MI,No,Yes,Yes,Sometimes,,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,No,Don't Know,No,36-45
2014-08-28 11:21:48,40,Male,Thailand,Not Applicable,Yes,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,36-45
2014-08-28 11:22:04,36,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,some,Yes,No,No,Yes,No,36-45
2014-08-28 11:26:15,29,Female,United States,OR,No,Yes,Yes,Sometimes,26-100,Yes,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-28 11:27:56,38,Female,United States,NC,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,No,Don't Know,No,36-45
2014-08-28 11:29:20,26,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Don't Know,Don't Know,somewhat difficult,Yes,Don't Know,No,No,No,Don't Know,No,No,26-35
2014-08-28 11:32:37,34,Male,Germany,Not Applicable,No,No,No,Rarely,26-100,No,Yes,No,No,No,No,Yes,somewhat easy,Don't Know,Don't Know,No,some,Don't Know,Don't Know,Yes,No,26-35
2014-08-28 11:34:36,21,Male,United States,IL,No,No,Yes,Often,More than 1000,No,No,No,Yes,No,No,No,Don't Know,Yes,No,some,some,No,Yes,No,Yes,18-25
2014-08-28 11:36:48,31,Male,Canada,Not Applicable,Yes,Yes,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,No,No,No,No,No,No,Yes,No,26-35
2014-08-28 11:38:30,37,Female,United States,CA,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,some,No,Don't Know,Yes,No,36-45
2014-08-28 11:40:11,37,Male,Ireland,Not Applicable,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't Know,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,36-45
2014-08-28 11:44:43,38,Male,Ireland,Not Applicable,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,No,very difficult,Yes,Yes,No,No,No,No,No,No,36-45
2014-08-28 11:47:35,27,Female,United States,CA,No,No,Yes,Sometimes,,No,Yes,Don't Know,Don't Know,Yes,Don't Know,Don't Know,somewhat easy,Yes,No,some,No,No,Don't Know,No,No,26-35
2014-08-28 11:48:12,39,Male,Netherlands,Not Applicable,Yes,No,No,Not applicable,6-25,No,Yes,No,No,Yes,No,Yes,somewhat easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,36-45
2014-08-28 11:50:06,33,Female,United States,AZ,Yes,Yes,Yes,Sometimes,1-5,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,Yes,some,No,No,No,No,No,26-35
2014-08-28 11:50:28,27,Male,United Kingdom,Not Applicable,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,somewhat easy,No,No,some,No,Yes,Yes,Don't Know,No,26-35
2014-08-28 11:54:23,36,Female,United States,CA,No,No,Yes,Never,6-25,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,No,No,36-45
2014-08-28 11:58:21,28,Male,United Kingdom,Not Applicable,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,No,No,some,Yes,Don't Know,Yes,Don't Know,No,26-35
2014-08-28 11:59:23,39,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,,No,No,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,36-45
2014-08-28 12:02:59,33,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,very easy,Don't Know,Don't Know,Yes,Yes,No,No,Yes,No,26-35
2014-08-28 12:05:41,32,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,More than 1000,No,No,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,Yes,Don't Know,No,26-35
2014-08-28 12:06:55,28,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,More than 1000,No,No,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,No,No,some,some,Yes,Yes,No,No,26-35
2014-08-28 12:07:28,37,Male,United Kingdom,Not Applicable,No,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,somewhat easy,Yes,No,some,Yes,No,Don't Know,No,Yes,36-45
2014-08-28 12:08:30,39,Male,Canada,Not Applicable,No,No,Yes,Sometimes,,No,No,Yes,Yes,Yes,Yes,Yes,very easy,Yes,No,some,Yes,No,Don't Know,No,Yes,36-45
2014-08-28 12:09:18,43,Other/Unknown,United States,VA,No,No,No,Sometimes,6-25,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,Don't Know,No,No,36-45
2014-08-28 12:10:08,32,Non-binary/Other,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,No,Don't Know,No,Yes,Yes,Don't Know,Don't Know,No,No,Yes,some,Yes,Yes,Yes,Yes,26-35
2014-08-28 12:10:42,27,Female,United States,WA,No,No,No,Not applicable,More than 1000,No,Yes,Don't Know,Don't Know,No,Yes,Don't Know,Don't Know,Don't Know,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-28 12:12:49,31,Female,United Kingdom,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-28 12:15:08,43,Male,United Kingdom,Not Applicable,No,No,Yes,Never,26-100,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,No,Yes,Yes,Yes,Yes,Don't Know,No,36-45
2014-08-28 12:19:34,33,Male,United States,WI,No,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Yes,somewhat difficult,No,No,Yes,Yes,Yes,Yes,Don't Know,No,26-35
2014-08-28 12:19:42,34,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,very easy,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-28 12:22:14,33,Male,United States,CA,Yes,No,No,Not applicable,1-5,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-28 12:23:37,25,Male,United States,CA,No,No,No,Not applicable,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-28 12:30:20,25,Male,United States,NE,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,No,some,some,No,No,No,Yes,26-35
2014-08-28 12:40:46,32,Male,United Kingdom,Not Applicable,Yes,Yes,No,Not applicable,1-5,No,Yes,No,Yes,No,No,Yes,somewhat easy,No,No,No,Yes,No,Don't Know,No,No,26-35
2014-08-28 12:42:12,25,Male,United States,CO,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Don't Know,Don't Know,Yes,Don't Know,Don't Know,No,some,some,No,Don't Know,Don't Know,No,26-35
2014-08-28 12:42:30,37,Male,Netherlands,Not Applicable,No,No,No,Not applicable,,Yes,No,Don't Know,No,Don't Know,Don't Know,Don't Know,somewhat easy,Don't Know,No,Yes,Yes,No,No,Don't Know,No,36-45
2014-08-28 12:44:55,39,Male,Switzerland,Not Applicable,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,No,No,some,some,No,Don't Know,Yes,No,36-45
2014-08-28 12:53:21,29,Male,United Kingdom,Not Applicable,No,No,No,Rarely,,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,No,No,some,Yes,No,Don't Know,Don't Know,Yes,26-35
2014-08-28 13:01:26,33,Male,United States,NY,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2014-08-28 13:04:30,37,Female,United States,TX,No,No,Yes,Often,6-25,Yes,Yes,Don't Know,Don't Know,No,No,Yes,somewhat difficult,Yes,No,some,some,No,Yes,No,Yes,36-45
2014-08-28 13:08:36,35,Female,United States,LA,No,No,Yes,Sometimes,,No,No,Yes,No,No,No,Yes,very difficult,Yes,Don't Know,No,some,No,Yes,No,Yes,36-45
2014-08-28 13:11:05,22,Female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,very difficult,Yes,Don't Know,some,some,No,Don't Know,No,Yes,18-25
2014-08-28 13:17:40,38,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,Don't Know,somewhat easy,Don't Know,No,some,Yes,No,Don't Know,No,Yes,36-45
2014-08-28 13:26:17,32,Female,United States,CA,No,Yes,Yes,Often,,No,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,Yes,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-28 13:32:37,28,Male,Brazil,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,Don't Know,Yes,No,Yes,26-35
2014-08-28 13:34:57,27,Male,Switzerland,Not Applicable,No,Yes,No,Not applicable,26-100,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,Yes,No,No,26-35
2014-08-28 13:35:25,35,Female,United States,CA,No,No,Yes,Sometimes,,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,very easy,Don't Know,No,some,No,No,Don't Know,Yes,No,36-45
2014-08-28 13:39:12,29,Male,United States,MD,No,No,No,Never,,No,No,Yes,Yes,Yes,No,Yes,very easy,Yes,Don't Know,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-28 13:39:40,23,Male,United States,CA,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,Don't Know,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,18-25
2014-08-28 13:40:08,39,Male,United States,CT,No,No,No,Not applicable,26-100,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,Yes,Don't Know,No,No,No,No,Don't Know,No,36-45
2014-08-28 13:41:51,30,Female,United States,CA,No,No,No,Not applicable,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,some,No,No,No,Yes,No,26-35
2014-08-28 13:47:37,32,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-28 13:47:57,28,Transgender,United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Don't Know,somewhat difficult,Yes,Don't Know,some,some,No,No,No,Yes,26-35
2014-08-28 13:48:30,40,Female,United States,WA,No,Yes,Yes,Sometimes,,No,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,No,some,Yes,No,No,Don't Know,Yes,36-45
2014-08-28 13:54:47,36,Female,United States,CA,No,Yes,No,Not applicable,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,No,No,some,No,Don't Know,Yes,No,36-45
2014-08-28 13:57:01,27,Male,United States,IN,No,No,No,Not applicable,26-100,Yes,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-28 14:00:02,41,Male,United States,TX,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't Know,Don't Know,Don't Know,No,some,some,No,Don't Know,No,No,36-45
2014-08-28 14:01:56,29,Male,United Kingdom,Not Applicable,No,No,No,Never,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-28 14:02:07,29,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,,No,Yes,No,No,No,No,Don't Know,somewhat difficult,No,No,some,some,No,Don't Know,No,No,26-35
2014-08-28 14:04:54,35,Male,United States,MO,No,No,Yes,Often,1-5,No,No,No,No,No,No,Yes,very difficult,Yes,No,some,some,No,Yes,No,Yes,36-45
2014-08-28 14:12:58,28,Male,United States,NV,No,No,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2014-08-28 14:15:02,36,Female,United Kingdom,Not Applicable,Yes,No,No,Sometimes,1-5,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,36-45
2014-08-28 14:31:00,39,Female,United States,WA,No,No,No,Sometimes,26-100,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Yes,No,No,No,No,Yes,Don't Know,No,36-45
2014-08-28 14:38:50,39,Male,United States,FL,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,Yes,Yes,Yes,very difficult,Don't Know,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-28 14:41:47,44,Male,United States,Not Applicable,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,No,very easy,Yes,Yes,some,No,No,No,Yes,No,36-45
2014-08-28 14:46:08,26,Non-binary/Other,Germany,Not Applicable,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,Don't Know,Yes,Yes,Yes,very easy,No,No,some,some,Don't Know,Don't Know,Yes,No,26-35
2014-08-28 14:51:46,35,Male,Denmark,Not Applicable,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Don't Know,somewhat easy,No,No,some,some,Don't Know,Yes,Yes,No,36-45
2014-08-28 14:52:46,40,Female,United States,WA,No,Yes,Yes,Sometimes,,No,No,Yes,Don't Know,Yes,Don't Know,Don't Know,Don't Know,Yes,Don't Know,some,No,No,No,Don't Know,No,36-45
2014-08-28 14:53:02,35,Male,Denmark,Not Applicable,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Don't Know,somewhat easy,No,No,some,some,Don't Know,Yes,Yes,No,36-45
2014-08-28 14:53:32,38,Male,United States,IL,No,No,No,Never,More than 1000,Yes,Yes,No,Yes,No,No,No,very difficult,Yes,Yes,No,No,No,No,Don't Know,No,36-45
2014-08-28 14:57:10,34,Male,United States,FL,No,No,No,Not applicable,More than 1000,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-28 15:01:46,43,Male,United States,MA,No,No,No,Not applicable,More than 1000,No,Yes,Yes,No,Yes,Yes,Don't Know,Don't Know,No,No,some,Yes,No,Don't Know,Don't Know,No,36-45
2014-08-28 15:25:39,48,Female,United States,CA,No,Yes,No,Often,26-100,No,Yes,Don't Know,No,No,No,No,very difficult,Yes,Yes,No,some,No,No,No,Yes,46-55
2014-08-28 15:32:03,20,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Don't Know,Yes,No,18-25
2014-08-28 15:37:04,40,Male,United States,MI,Yes,No,No,Sometimes,1-5,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,Yes,Don't Know,some,No,No,No,Don't Know,No,36-45
2014-08-28 15:40:32,29,Female,United Kingdom,Not Applicable,No,No,Yes,Rarely,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-28 15:43:37,35,Male,United States,MI,No,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Yes,Don't Know,No,No,some,Yes,No,No,Yes,No,36-45
2014-08-28 15:48:12,29,Male,United States,WI,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Yes,No,Yes,Yes,very easy,Don't Know,No,some,No,No,No,Yes,No,26-35
2014-08-28 15:50:12,40,Male,United States,CA,No,No,No,Never,,No,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,Don't Know,Don't Know,No,36-45
2014-08-28 15:50:44,29,Male,Sweden,Not Applicable,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Yes,very easy,No,No,some,Yes,No,No,Yes,No,26-35
2014-08-28 15:54:35,29,Female,United States,CA,No,Yes,Yes,Rarely,,No,Yes,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,No,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-28 15:56:47,34,Male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't Know,Don't Know,Yes,No,No,No,No,Yes,Don't Know,No,26-35
2014-08-28 16:09:35,44,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,,No,No,Don't Know,No,No,No,Don't Know,somewhat difficult,Don't Know,No,some,Yes,No,Don't Know,No,Yes,36-45
2014-08-28 16:17:09,24,Female,United States,NY,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,Yes,very easy,No,No,some,Yes,No,Yes,No,Yes,18-25
2014-08-28 16:31:00,47,Female,United States,PA,No,No,No,Not applicable,,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,very difficult,Yes,Yes,No,No,No,No,No,No,46-55
2014-08-28 16:42:49,43,Male,United Kingdom,Not Applicable,No,Yes,No,Not applicable,More than 1000,No,No,Don't Know,No,No,No,Don't Know,very easy,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,36-45
2014-08-28 16:52:23,36,Male,United States,PA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat difficult,No,No,some,Yes,No,No,No,No,36-45
2014-08-28 16:52:34,43,Male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,No,Don't Know,No,No,Don't Know,Don't Know,very difficult,Don't Know,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-28 16:52:34,36,Male,United Kingdom,Not Applicable,Yes,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't Know,somewhat difficult,No,No,Yes,Yes,No,Don't Know,Don't Know,Yes,36-45
2014-08-28 16:54:49,31,Female,United States,NY,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,No,No,Don't Know,somewhat difficult,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-28 16:55:07,35,Male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Don't Know,Don't Know,Yes,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,36-45
2014-08-28 16:55:31,33,Male,United States,TN,No,Yes,No,Not applicable,26-100,No,No,Yes,No,No,No,Yes,somewhat difficult,No,No,some,some,No,No,Don't Know,No,26-35
2014-08-28 16:56:26,37,Male,Italy,Not Applicable,No,No,No,Sometimes,26-100,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Yes,Yes,some,No,No,No,No,No,36-45
2014-08-28 16:56:57,34,Male,United States,TN,No,No,Yes,Sometimes,,No,Yes,Don't Know,No,Yes,Don't Know,Yes,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,26-35
2014-08-28 16:56:58,36,Male,Netherlands,Not Applicable,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't Know,very easy,No,No,Yes,No,No,No,Yes,No,36-45
2014-08-28 16:57:07,40,Male,United States,TN,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,very easy,No,No,Yes,Yes,No,No,Yes,No,36-45
2014-08-28 16:57:46,40,Male,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't Know,No,No,some,some,No,Don't Know,Don't Know,No,36-45
2014-08-28 16:57:49,42,Male,United States,WI,No,No,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Don't Know,somewhat easy,Don't Know,No,No,No,No,Don't Know,Don't Know,No,36-45
2014-08-28 16:58:33,23,Male,United States,KY,No,Yes,No,Not applicable,26-100,Yes,Yes,Yes,Yes,No,Don't Know,Yes,Don't Know,Don't Know,No,No,some,No,No,Don't Know,No,18-25
2014-08-28 16:58:33,21,Male,United Kingdom,Not Applicable,No,Yes,No,Never,6-25,No,No,No,No,No,No,Yes,somewhat easy,Don't Know,No,some,some,No,Don't Know,Don't Know,No,18-25
2014-08-28 16:58:50,26,Male,Canada,Not Applicable,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't Know,very difficult,Yes,Don't Know,some,some,No,Don't Know,Don't Know,No,26-35
2014-08-28 17:01:06,31,Male,United States,Not Applicable,No,Yes,No,Not applicable,6-25,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,some,some,No,No,Don't Know,No,26-35
2014-08-28 17:01:21,25,Male,United States,CA,No,Yes,No,Not applicable,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,some,Yes,Don't Know,Yes,Yes,No,26-35
2014-08-28 17:01:25,51,Male,United States,MN,No,No,No,Never,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,Yes,Yes,No,No,Yes,No,46-55
2014-08-28 17:02:27,24,Male,United States,TN,No,No,No,Not applicable,6-25,No,Yes,Don't Know,Don't Know,Don't Know,No,Yes,somewhat easy,No,No,some,Yes,No,Don't Know,Don't Know,No,18-25
2014-08-28 17:02:29,33,Male,United States,MN,No,No,No,Not applicable,,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,No,No,No,26-35
2014-08-28 17:02:56,32,Male,United Kingdom,Not Applicable,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,Don't Know,Yes,Don't Know,some,No,No,No,No,No,26-35
2014-08-28 17:02:44,32,Male,United Kingdom,Not Applicable,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,Don't Know,Yes,Don't Know,some,No,No,No,No,No,26-35
2014-08-28 17:03:42,26,Male,United Kingdom,Not Applicable,Yes,No,Yes,Rarely,1-5,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,somewhat difficult,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-28 17:07:11,23,Male,United States,IL,No,No,No,Never,,No,No,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,Don't Know,Don't Know,Don't Know,No,18-25
2014-08-28 17:07:28,33,Male,United States,TN,No,Yes,Yes,Often,6-25,Yes,Yes,No,Yes,No,No,Don't Know,very difficult,Yes,No,some,Yes,No,Don't Know,No,No,26-35
2014-08-28 17:07:39,46,Male,United States,IL,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,Yes,Don't Know,No,No,No,Don't Know,Yes,No,46-55
2014-08-28 17:08:16,34,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,6-25,Yes,Yes,No,No,No,No,No,somewhat difficult,Yes,Don't Know,No,No,No,Yes,No,Yes,26-35
2014-08-28 17:09:03,35,Male,United States,DC,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,some,some,No,No,Don't Know,No,36-45
2014-08-28 17:10:00,39,Male,United States,KS,No,No,No,Not applicable,1-5,Yes,Yes,No,Yes,No,No,Don't Know,very difficult,Don't Know,Don't Know,some,Yes,Don't Know,Don't Know,No,No,36-45
2014-08-28 17:10:04,32,Male,Germany,Not Applicable,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,No,No,some,some,Don't Know,Don't Know,No,No,26-35
2014-08-28 17:10:08,43,Male,Mexico,Not Applicable,Yes,No,No,Not applicable,More than 1000,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,Don't Know,Don't Know,No,36-45
2014-08-28 17:11:48,56,Male,United States,CA,No,No,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,Don't Know,Yes,Yes,somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,56-65
